datetime,spotprice_EUR_per_MWh,EE_total_MWh,demand_MWh,ee_to_load_MWh,ee_to_batt_MWh,ee_export_MWh,grid_to_load_MWh,grid_to_batt_MWh,batt_discharge_MWh,SOC_MWh,charge_mode_binary
2025-05-06 18:00:00,106.89,7.118949013668605,12.58398569502426,7.118949013668605,0.0,0.0,3.8772131249735615,0.0,1.5878235563820944,0.0,0
2025-05-06 19:00:00,134.09,5.213762720644945,12.644029583604903,5.213762720644945,0.0,0.0,7.430266862959958,0.0,0.0,0.0,0
2025-05-06 20:00:00,161.17999999999998,4.47808689768552,12.332470407258699,4.47808689768552,0.0,0.0,7.854383509573179,0.0,0.0,0.0,0
2025-05-06 21:00:00,136.6,2.7209685511672923,12.16900814967797,2.7209685511672923,0.0,0.0,9.448039598510677,0.0,0.0,0.0,0
2025-05-06 22:00:00,118.28,2.5820647126320666,11.401988579593992,2.5820647126320666,0.0,0.0,8.819923866961926,0.0,0.0,0.0,0
2025-05-06 23:00:00,101.27000000000001,1.7636416267888304,10.621871617383361,1.7636416267888304,0.0,0.0,8.85822999059453,0.0,0.0,0.0,0
2025-05-07 00:00:00,92.66999999999999,2.572959658949337,9.989908272605417,2.572959658949337,0.0,0.0,7.41694861365608,0.0,0.0,0.0,0
2025-05-07 01:00:00,87.05,1.5129878477589558,9.69739984844344,1.5129878477589558,0.0,0.0,8.184412000684485,0.0,0.0,0.0,0
2025-05-07 02:00:00,85.63000000000001,1.1315093983087978,9.567389804519538,1.1315093983087978,0.0,0.0,8.435880406210739,0.0,0.0,0.0,0
2025-05-07 03:00:00,88.6,1.0382125800189175,9.558601511101218,1.0382125800189175,0.0,0.0,8.5203889310823,0.0,0.0,0.0,0
2025-05-07 04:00:00,95.16,2.144594289468811,9.771901897163897,2.144594289468811,0.0,0.0,7.627307607695085,0.0,0.0,0.0,0
2025-05-07 05:00:00,108.57,1.9938170435938751,10.552302352710605,1.9938170435938751,0.0,0.0,8.55848530911673,0.0,0.0,0.0,0
2025-05-07 06:00:00,131.68,1.4778621586373606,11.964666153035253,1.4778621586373606,0.0,0.0,10.486803994397892,0.0,0.0,0.0,0
2025-05-07 07:00:00,143.95,2.1400765224194753,12.961542120008678,2.1400765224194753,0.0,0.0,10.821465597589203,0.0,0.0,0.0,0
2025-05-07 08:00:00,125.0,3.4428444816228394,13.442630311327612,3.4428444816228394,0.0,0.0,9.999785829704773,0.0,0.0,0.0,0
