name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"51.751111, 4.208611",2024-11-27T00:00:00,5.7,3.1,5,95.26,0,0,,0,0,11.3,12.2,182,1019.3,53.8,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T01:00:00,5.8,4.1,5.1,95.53,0,0,,0,0,17.2,8,169,1019.2,53.8,6.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T02:00:00,6.1,3.8,5.4,95.02,0,0,,0,0,9.7,10.7,159,1018.7,53.8,6.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T03:00:00,6.4,3.9,5.7,95.18,0.016,100,rain,0,0,15.6,12.2,150,1018.2,74,7.4,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T04:00:00,6.5,4.1,6.1,97.28,0,0,,0,0,17.4,11.9,134,1017.4,92.9,4.8,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T05:00:00,6.9,4,6.2,95,0.096,100,rain,0,0,23.4,16.4,130,1016.3,100,4.7,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T06:00:00,7.2,3.8,6.5,95.34,0.33,100,rain,0,0,27,20.6,123,1015.2,76.9,5.5,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T07:00:00,7.3,4,6.6,95.26,1.421,100,rain,0,0,31,19.9,125,1013.9,95.4,5.6,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T08:00:00,7.6,3.8,7.2,97.46,0.33,100,rain,0,0,36.8,25.7,136,1012.4,95.4,7.2,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T09:00:00,9,5.7,8.3,95.57,0.107,100,rain,0,0,32.4,23.6,160,1011.4,94.2,10.7,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06319099999,06344099999"
"51.751111, 4.208611",2024-11-27T10:00:00,9.5,5.9,8.5,93.48,0,0,,0,0,41.9,29.9,171,1010,95.4,10.9,12,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T11:00:00,10.5,10.5,9,90.73,0.007,100,rain,0,0,46.5,31.7,179,1009,100,17.7,26,0.1,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T12:00:00,11.2,11.2,9,86.3,0,0,,0,0,49.3,34.4,186,1007.7,100,15.1,26,0.1,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T13:00:00,11.4,11.4,9.1,85.77,2.389,100,rain,0,0,55.7,37.6,191,1006.7,100,20,16,0.1,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T14:00:00,11.4,11.4,9.4,87.63,0,0,,0,0,51.6,39.3,190,1005.2,100,19.1,9,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T15:00:00,11.2,11.2,10,92.47,0.1,100,rain,0,0,52.9,41,201,1004.4,95.4,6.4,5,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T16:00:00,9.3,4.8,7.6,89.51,0.068,100,rain,0,0,66.4,44.5,246,1005.5,100,8.7,5,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T17:00:00,8.5,3.7,6.2,85.16,0.056,100,rain,0,0,57.2,45.9,275,1007.4,100,15.7,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T18:00:00,8.5,3.7,5.2,79.71,0,0,,0,0,55,45.4,288,1009.4,100,14.5,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T19:00:00,8.4,3.7,5.2,80.52,0.762,100,rain,0,0,64.3,42.6,293,1011.3,100,10.9,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T20:00:00,8.3,3.9,4.9,79.05,0,0,,0,0,49.7,37.4,297,1012.9,92.9,16.3,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T21:00:00,8.6,4.4,4.8,77.09,0.03,100,rain,0,0,40.5,35.8,296,1014.2,92.9,18.8,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T22:00:00,8.3,4.5,5.1,80.29,0.034,100,rain,0,0,53.3,28.5,291,1015.3,66.5,15.6,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-27T23:00:00,8.3,4.3,5,80.14,0.007,100,rain,0,0,35.9,29.7,297,1016.2,81.4,16.3,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T00:00:00,8.3,4.5,4.7,78.1,0.041,100,rain,0,0,32,27.8,302,1017.2,67.1,22.2,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T01:00:00,7.9,4.1,4.9,81.46,0.153,100,rain,0,0,52.3,27.1,297,1018.3,62.3,25.9,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T02:00:00,7.7,3.9,5.1,83.62,0.187,100,rain,0,0,29.3,25.6,308,1019.4,100,17.3,0,0,0,,"Rain, Overcast",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T03:00:00,7.2,3.7,4.3,81.83,0,0,,0,0,23.9,21.5,305,1019.9,80.9,20.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T04:00:00,7.9,4.5,4.7,79.93,0,0,,0,0,31.5,22.9,301,1020.7,74,17,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T05:00:00,7.4,4,4.3,80.57,0.048,100,rain,0,0,28.7,21.3,296,1021.1,45.9,19,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T06:00:00,7.2,3.7,4,80.55,0.013,100,rain,0,0,24.1,20.9,306,1022.1,22.7,17.6,0,0,0,,"Rain, Partially cloudy",rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T07:00:00,7.2,3.8,3.9,79.9,4.029,100,rain,0,0,34.6,19.9,309,1022.8,6.6,21.3,0,0,0,,Rain,rain,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T08:00:00,7,3.8,3.7,79.44,0,0,,0,0,19.4,18.9,307,1023.7,39.7,23.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T09:00:00,6.5,3.9,3.6,81.95,0,0,,0,0,14.4,12.7,292,1024.8,15.2,22.5,14,0.1,0,,Clear,clear-day,"06350099999,06340099999,E7651,06323099999,06310099999,06319099999,06344099999"
"51.751111, 4.208611",2024-11-28T10:00:00,8.1,5.2,4.3,76.9,0,0,,0,0,18.3,18.3,297,1025.6,10.5,20.9,86,0.3,1,,Clear,clear-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T11:00:00,9.4,6.9,4.4,71,0,0,,0,0,15.2,17.6,322,1026.5,27.9,21.4,178,0.6,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T12:00:00,9.6,6.9,4.5,70.34,0,0,,0,0,23,19.9,325,1026.8,36.8,22.2,239,0.9,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T13:00:00,9.4,6.8,4.1,69.29,0,0,,0,0,26.7,18.4,323,1027.4,31.2,24.7,267,1,3,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T14:00:00,9.6,7.4,4,67.76,0,0,,0,0,21.1,15.5,325,1027.6,62.3,24.1,190,0.7,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T15:00:00,9.4,7.1,4.1,69.84,0,0,,0,0,20.6,15.4,320,1028.2,32.1,25.3,128,0.5,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T16:00:00,8.8,6.7,3.3,68.76,0,0,,0,0,22.6,12.9,323,1028.5,73.9,28.2,21,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T17:00:00,7.3,5.2,2.7,72.63,0,0,,0,0,6.8,10.8,316,1028.7,58.4,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T18:00:00,6.5,4.6,2.7,76.52,0,0,,0,0,5.5,9.1,297,1029.3,86.5,23,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T19:00:00,6,4.7,2.4,77.75,0,0,,0,0,22.3,6.7,286,1030.1,79.2,22.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T20:00:00,6,4.9,2.2,76.56,0,0,,0,0,5.5,6.2,308,1030.6,61.4,14.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T21:00:00,5.2,5.2,1.8,78.34,0,0,,0,0,6.3,0.5,165,1031.1,19.6,8.4,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T22:00:00,3.9,3.9,1.5,84.37,0,0,,0,0,6.9,2.8,90,1031.3,22.6,10.9,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-28T23:00:00,2.8,2.8,1.1,88.4,0,0,,0,0,4.1,3.3,132,1031.5,12.3,9.6,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T00:00:00,1.9,1.9,0.5,90.74,0,0,,0,0,5.6,4,183,1031.6,12.3,8.3,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T01:00:00,1.7,1.7,0.4,91.51,0,0,,0,0,7.3,2.7,148,1031.7,21.1,9.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T02:00:00,1.1,-0.6,0,92.52,0,0,,0,0,6,5.5,131,1031.5,0,9.7,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T03:00:00,0.9,-1.4,0,93.1,0,0,,0,0,9.8,7.3,139,1031.5,0,9.5,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T04:00:00,1.3,-0.5,0.1,91.73,0,0,,0,0,7.8,6,133,1031.4,16.8,4.5,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T05:00:00,0.8,-0.9,-0.2,93.34,0,0,,0,0,6.5,5.6,140,1031.3,22.8,7.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T06:00:00,1.1,-0.9,-0.1,91.56,0,0,,0,0,8.2,6.5,149,1031.3,7.4,2.5,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T07:00:00,1.4,-1.2,0.4,93.44,0,0,,0,0,12.7,8.1,155,1031.4,13.4,5.2,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T08:00:00,1,-2.1,0.1,93.55,0,0,,0,0,11.5,10.3,147,1031.9,46.5,6.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T09:00:00,0.3,-2.2,-0.1,97.48,0,0,,0,0,14.4,7.5,141,1032.1,33.3,5.6,21,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06319099999,06344099999"
"51.751111, 4.208611",2024-11-29T10:00:00,4.1,1.8,2.7,90.65,0,0,,0,0,13.2,9.1,146,1032.3,42.8,6.6,53,0.2,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T11:00:00,6.2,3.6,3.2,81.16,0,0,,0,0,13,12.4,148,1032.2,50.9,8.4,190,0.7,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T12:00:00,7.1,4.3,2.4,71.95,0,0,,0,0,17.9,15.5,148,1031.6,50.9,16.9,230,0.8,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T13:00:00,7.4,4.4,2.6,71.71,0,0,,0,0,22.3,17.6,151,1031.2,30.1,19.7,236,0.8,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T14:00:00,7.7,4.7,2.7,70.76,0,0,,0,0,21,18.6,139,1030.4,48.5,20.6,200,0.7,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T15:00:00,7.3,4.3,2.5,71.2,0,0,,0,0,19.7,17.5,134,1030,50.9,21.1,54,0.2,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T16:00:00,6.7,4,2.5,74.56,0,0,,0,0,23.3,14,135,1029.9,53.8,21,35,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T17:00:00,5.5,2.4,2.4,80.28,0,0,,0,0,14.3,15,128,1029.5,53.8,18.1,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T18:00:00,4.9,1.7,2.2,82.7,0,0,,0,0,14.5,14.6,129,1029.5,51.4,13.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T19:00:00,4,0.4,1.8,85.81,0,0,,0,0,25,15.8,127,1029.3,53.8,10.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T20:00:00,4.2,0.9,2.3,87.16,0,0,,0,0,18.3,14.3,133,1029.4,46,11.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T21:00:00,3.7,1,2,88.79,0,0,,0,0,14.7,10.6,137,1029.3,53.8,10.4,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T22:00:00,3.7,-0.2,2,88.93,0,0,,0,0,20.8,17,136,1028.9,46.5,11.2,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-29T23:00:00,4.1,0.2,1.9,85.04,0,0,,0,0,20,18.6,142,1028.3,30.8,12.6,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T00:00:00,3.7,-0.2,1.3,84.21,0,0,,0,0,22.4,17.9,149,1028.2,1.2,17.4,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T01:00:00,3.3,-0.4,1,85.02,0,0,,0,0,24.1,15.8,152,1028.1,9,21.7,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T02:00:00,2.7,-0.9,0.6,85.86,0,0,,0,0,18.1,14.2,155,1027.7,1.2,21.1,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T03:00:00,2.3,-1.6,0.5,87.59,0,0,,0,0,16.1,15.2,157,1027.6,6.2,20.3,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T04:00:00,2,-1.8,0.2,87.75,0,0,,0,0,19.8,14.7,164,1027.6,10.5,18.7,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T05:00:00,1.9,-2.2,0.2,88.38,0,0,,0,0,16.1,15.7,160,1027.3,15.2,16.5,0,0,0,,Clear,clear-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T06:00:00,1.9,-2.6,0.1,88.29,0,0,,0,0,16.9,18,155,1027,49,13.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T07:00:00,1.9,-2.2,0.2,88.48,0,0,,0,0,19.7,15.9,158,1026.8,53.8,12.8,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T08:00:00,2.5,-1.7,0.3,85.45,0,0,,0,0,20.5,17,168,1027,51.4,17.5,0,0,0,,Partially cloudy,partly-cloudy-night,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T09:00:00,2.5,-0.7,0.2,84.78,0,0,,0,0,21.6,11.7,164,1027.3,52.6,20.1,16,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06319099999,06344099999"
"51.751111, 4.208611",2024-11-30T10:00:00,3.2,-0.5,1,85.35,0,0,,0,0,22.4,15.2,179,1027.5,42.3,21.2,28,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T11:00:00,4.8,1.3,1.4,78.57,0,0,,0,0,19.2,17.2,191,1027.5,41.8,17.5,172,0.6,2,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T12:00:00,5.3,1.6,2.1,79.87,0,0,,0,0,24.8,19.1,190,1027.2,60.4,16.8,128,0.5,1,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T13:00:00,6,2.7,2.7,79.7,0,0,,0,0,25.9,16.6,190,1026.7,89.6,16.2,46,0.2,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T14:00:00,6.1,3,2.9,80.24,0,0,,0,0,18.6,15.8,188,1026.5,87.8,16.4,44,0.2,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T15:00:00,6.3,3.2,3.1,80.46,0,0,,0,0,19.2,15.8,183,1026.2,87.8,20.3,28,0.1,0,,Partially cloudy,partly-cloudy-day,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T16:00:00,6.3,3.4,3.3,81.24,0,0,,0,0,23.8,14.9,180,1026.1,93.9,20.3,9,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T17:00:00,6.7,4.3,3.4,79.33,0,0,,0,0,16.4,12.5,176,1026.2,100,23.2,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T18:00:00,6.8,4,3.7,81.01,0,0,,0,0,14.7,14.4,171,1026.2,100,20.1,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T19:00:00,6.8,4.3,3.7,80.58,0,0,,0,0,22.4,12.8,169,1026,100,19.7,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T20:00:00,6.9,4.6,3.7,80.11,0,0,,0,0,14.4,12.1,179,1025.6,100,20.1,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T21:00:00,7,4.4,3.9,80.91,0,0,,0,0,13.2,13.9,174,1025.5,100,18.7,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T22:00:00,7,4.3,3.6,79,0,0,,0,0,19.5,14.9,179,1025.3,100,18.6,0,0,0,,Overcast,cloudy,"06350099999,06340099999,E7651,06323099999,06310099999,06330099999,06344099999"
"51.751111, 4.208611",2024-11-30T23:00:00,7,5,3.9,81.21,0,0,,0,0,21.2,10,185,1025,100,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T00:00:00,6.8,5,3.9,81.89,0,0,,0,0,21.6,9.2,180,1024.9,100,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T01:00:00,6.8,4.4,3.9,81.89,0,0,,0,0,21.2,12.3,173,1024.1,100,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T02:00:00,6.8,4.3,3.9,81.89,0,0,,0,0,22,12.9,175,1023.9,100,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T03:00:00,6.8,4.3,3.8,81.19,0,0,,0,0,22.3,13.1,170,1023.1,100,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T04:00:00,6.8,4.4,3.4,78.84,0,0,,0,0,22.3,12.5,172,1022.9,100,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T05:00:00,6.1,3.7,3.4,82.81,0,0,,0,0,23.4,11.3,167,1022.1,96.5,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T06:00:00,5.5,2.8,2.9,82.98,0,0,,0,0,24.5,12.9,152,1021.9,100,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T07:00:00,4.9,2.1,2,81.63,0,0,,0,0,25.9,11.8,169,1021.4,100,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T08:00:00,4,0.8,1.4,83.26,0,0,,0,0,28.8,13.1,160,1021,91.5,10,0,0,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T09:00:00,3.1,-0.2,0.5,83.15,0,0,,0,0,30.2,12.9,145,1020.1,100,10,30,0.1,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T10:00:00,4,0.7,0.5,78.16,0,0,,0,0,32.4,14.2,154,1020.1,100,10,35,0.1,0,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T11:00:00,4.4,0.9,0.4,75.24,0,0,,0,0,37.4,16,167,1019.9,100,10,118,0.4,1,,Overcast,cloudy
"51.751111, 4.208611",2024-12-01T12:00:00,5.8,2.5,0.7,69.39,0,0,,0,0,41.4,17.3,163,1019,100,10,220,0.8,2,,Overcast,cloudy
